0,90.112698,88.941125,2.928932,0.032503
1,90.497475,89.325902,13.272078,0.146657
2,90.112698,82.497475,8.786797,0.097509
3,104.597980,104.597980,14.485281,0.138485
4,80.740115,80.740115,1.171573,0.014510
5,95.384776,96.012193,9.958369,0.104402
6,83.568542,83.568542,3.414214,0.040855
7,81.325902,80.154329,1.171573,0.014406
8,88.941125,88.941125,2.343146,0.026345
9,81.911688,81.911688,1.757359,0.021454
10,85.426407,85.426407,3.514719,0.041143
11,86.012193,84.254834,6.443651,0.074916
12,86.740115,86.740115,5.414214,0.062419
13,99.769553,96.012193,14.343146,0.143763
14,81.325902,81.325902,1.757359,0.021609
15,80.982756,80.982756,2.000000,0.024697
16,85.426407,81.911688,4.686292,0.054858
17,81.811183,81.811183,2.828427,0.034573
18,80.154329,80.154329,2.928932,0.036541
19,80.740115,80.740115,0.585786,0.007255
20,88.840620,85.426407,4.585786,0.051618
21,98.154329,98.154329,14.828427,0.151073
22,88.355339,86.012193,5.857864,0.066299
23,84.840620,80.740115,4.686292,0.055236
24,85.911688,79.568542,6.343146,0.073833
25,86.012193,86.012193,1.171573,0.013621
26,85.426407,85.911688,4.686292,0.054858
27,89.568542,89.568542,7.071068,0.078946
28,95.183766,95.183766,9.171573,0.096356
29,84.840620,84.840620,2.343146,0.027618
30,86.012193,84.840620,3.514719,0.040863
31,80.154329,78.982756,1.171573,0.014616
32,99.426407,99.426407,17.514719,0.176158
33,85.426407,82.497475,6.443651,0.075429
34,86.012193,84.840620,3.514719,0.040863
35,90.698485,87.769553,7.029437,0.077503
36,80.740115,79.568542,2.928932,0.036276
37,81.911688,79.568542,2.928932,0.035757
38,84.840620,84.840620,5.272078,0.062141
39,86.597980,86.597980,4.100505,0.047351
40,88.941125,88.941125,5.272078,0.059276
41,83.083261,83.083261,3.514719,0.042304
42,85.426407,85.426407,5.272078,0.061715
43,88.012193,86.840620,3.757359,0.042691
44,88.941125,87.769553,4.686292,0.052690
45,90.497475,90.497475,6.828427,0.075454
46,83.669048,81.911688,4.100505,0.049009
47,86.012193,84.254834,1.757359,0.020432
48,87.183766,87.183766,4.100505,0.047033
49,94.597980,92.941125,5.656854,0.059799
50,91.325902,90.254834,10.585786,0.115912
51,87.083261,87.083261,4.585786,0.052660
52,85.911688,84.154329,4.000000,0.046559
53,84.254834,83.083261,3.514719,0.041715
54,86.597980,84.840620,5.272078,0.060880
55,83.083261,83.083261,1.171573,0.014101
56,87.183766,87.183766,6.443651,0.073909
57,85.911688,84.840620,1.071068,0.012467
58,86.012193,86.012193,4.686292,0.054484
59,91.325902,91.325902,4.727922,0.051770
60,84.254834,84.254834,1.757359,0.020858
61,80.740115,80.740115,0.585786,0.007255
62,89.911688,89.911688,6.242641,0.069431
63,90.112698,90.112698,0.000000,0.000000
64,93.669048,89.183766,11.171573,0.119266
65,88.941125,83.083261,7.615224,0.085621
66,92.112698,88.597980,9.029437,0.098026
67,116.882251,116.882251,22.727922,0.194451
68,104.698485,104.698485,19.958369,0.190627
69,88.597980,84.840620,4.343146,0.049021
70,84.254834,84.254834,0.585786,0.006953
71,81.911688,81.911688,2.343146,0.028606
72,98.213203,98.213203,5.757359,0.058621
73,90.698485,89.526912,4.686292,0.051669
74,84.254834,84.254834,0.000000,0.000000
75,88.941125,88.941125,1.757359,0.019759
76,90.597980,88.012193,9.272078,0.102343
77,81.911688,81.911688,0.000000,0.000000
78,84.254834,83.083261,1.171573,0.013905
79,85.911688,85.911688,6.343146,0.073833
80,88.254834,85.426407,5.171573,0.058598
81,85.325902,82.497475,6.928932,0.081205
82,91.426407,91.426407,6.585786,0.072034
83,97.669048,97.669048,10.443651,0.106929
84,91.526912,91.526912,0.828427,0.009051
85,81.911688,81.911688,4.100505,0.050060
86,90.597980,88.254834,7.514719,0.082946
87,87.769553,80.740115,8.201010,0.093438
88,90.941125,88.012193,7.272078,0.079965
89,88.497475,87.911688,8.343146,0.094276
90,82.497475,82.497475,2.343146,0.028403
91,83.669048,83.669048,1.757359,0.021004
92,84.840620,84.254834,5.857864,0.069046
93,90.597980,90.597980,4.585786,0.050617
94,115.083261,115.083261,12.828427,0.111471
95,93.870058,92.112698,4.343146,0.046268
96,92.840620,84.254834,9.757359,0.105098
97,126.396970,126.396970,32.627417,0.258134
98,86.597980,86.597980,1.171573,0.013529
99,83.669048,83.669048,2.928932,0.035006
100,87.911688,87.911688,5.414214,0.061587
101,96.698485,96.698485,8.928932,0.092338
102,88.941125,88.941125,5.272078,0.059276
103,100.112698,100.112698,13.514719,0.134995
104,80.396970,79.568542,0.828427,0.010304
105,87.426407,87.426407,9.029437,0.103280
106,92.597980,87.769553,8.343146,0.090101
107,94.254834,94.254834,8.828427,0.093666
108,84.254834,84.254834,4.686292,0.055620
109,94.597980,92.254834,7.757359,0.082003
110,83.669048,83.669048,5.857864,0.070012
111,96.254834,96.254834,5.656854,0.058770
112,93.811183,93.811183,11.313708,0.120601
113,87.769553,87.769553,2.928932,0.033371
114,97.426407,97.426407,17.857864,0.183296
115,84.254834,84.254834,0.000000,0.000000
