0,27.142136,27.384776,2.343146,0.086329
1,29.485281,29.485281,2.343146,0.079468
2,30.071068,30.071068,2.343146,0.077920
3,30.071068,30.071068,4.100505,0.136360
4,31.828427,31.828427,5.857864,0.184045
5,31.242641,31.242641,1.757359,0.056249
6,30.071068,30.071068,3.514719,0.116880
7,32.899495,32.899495,5.757359,0.174998
8,26.556349,26.556349,0.585786,0.022058
9,30.071068,30.071068,2.928932,0.097400
10,28.899495,28.899495,1.757359,0.060809
11,27.727922,27.727922,2.928932,0.105631
12,28.899495,28.899495,4.100505,0.141888
13,30.071068,30.071068,4.100505,0.136360
14,27.142136,27.142136,2.343146,0.086329
15,28.313708,28.313708,2.343146,0.082757
16,30.071068,30.071068,3.514719,0.116880
17,30.071068,30.071068,2.343146,0.077920
18,29.485281,29.485281,4.686292,0.158937
19,27.142136,27.142136,2.343146,0.086329
20,30.656854,30.656854,1.757359,0.057324
21,30.656854,30.656854,4.100505,0.133755
22,31.828427,31.828427,5.272078,0.165641
23,25.970563,25.970563,1.171573,0.045112
24,27.142136,27.142136,1.757359,0.064747
25,30.071068,30.071068,4.686292,0.155841
26,30.656854,30.656854,2.343146,0.076431
27,28.313708,28.313708,1.171573,0.041378
28,31.242641,31.242641,4.100505,0.131247
29,28.899495,28.899495,2.928932,0.101349
30,30.071068,30.071068,2.928932,0.097400
31,27.727922,27.727922,1.171573,0.042252
32,36.899495,36.899495,9.757359,0.264431
33,28.899495,28.899495,3.514719,0.121619
34,28.313708,28.313708,1.171573,0.041378
35,27.142136,27.142136,2.343146,0.086329
36,27.727922,27.727922,2.343146,0.084505
37,28.313708,28.313708,2.928932,0.103446
38,30.071068,30.071068,2.343146,0.077920
39,30.656854,30.656854,3.514719,0.114647
40,27.727922,27.727922,1.171573,0.042252
41,26.556349,26.556349,1.171573,0.044116
42,32.071068,32.071068,6.686292,0.208484
43,31.828427,31.828427,3.514719,0.110427
44,30.656854,30.656854,2.928932,0.095539
