0,26.556349,25.970563,1.757359,0.066175
1,26.556349,26.556349,0.000000,0.000000
2,30.556349,30.556349,5.171573,0.169247
3,28.313708,28.313708,1.757359,0.062067
4,26.556349,26.556349,1.171573,0.044116
5,28.313708,28.313708,1.171573,0.041378
6,28.313708,28.313708,2.928932,0.103446
7,27.727922,27.727922,1.171573,0.042252
8,26.556349,26.556349,1.171573,0.044116
9,25.384776,25.384776,0.585786,0.023076
10,30.071068,30.071068,5.272078,0.175321
11,30.656854,30.656854,3.514719,0.114647
12,29.485281,29.485281,4.686292,0.158937
13,25.970563,25.970563,0.000000,0.000000
14,27.142136,27.142136,1.757359,0.064747
15,28.899495,27.142136,4.100505,0.141888
16,26.556349,26.556349,1.757359,0.066175
17,26.556349,26.556349,1.757359,0.066175
18,28.313708,27.727922,3.514719,0.124135
19,28.313708,28.313708,0.585786,0.020689
20,30.656854,30.656854,5.857864,0.191078
21,28.313708,28.313708,2.928932,0.103446
22,24.798990,24.798990,0.000000,0.000000
23,27.727922,27.727922,1.757359,0.063379
24,27.727922,27.727922,2.343146,0.084505
25,30.071068,30.071068,4.100505,0.136360
26,28.313708,28.313708,2.343146,0.082757
27,28.313708,25.970563,2.928932,0.103446
28,28.313708,28.313708,2.928932,0.103446
29,38.556349,38.556349,10.828427,0.280847
30,29.142136,29.142136,3.757359,0.128932
31,27.727922,27.727922,2.343146,0.084505
32,29.485281,29.485281,2.928932,0.099335
33,30.656854,30.656854,3.514719,0.114647
34,29.485281,29.485281,2.343146,0.079468
35,29.485281,29.485281,4.100505,0.139070
36,25.384776,25.384776,0.000000,0.000000
37,31.242641,31.242641,5.272078,0.168746
38,28.899495,28.899495,2.928932,0.101349
39,38.556349,38.556349,11.414214,0.296040
40,29.485281,29.485281,1.757359,0.059601
41,24.798990,24.798990,0.000000,0.000000
42,27.727922,27.727922,0.585786,0.021126
43,25.384776,25.384776,0.000000,0.000000
44,25.970563,25.970563,0.585786,0.022556
45,25.970563,25.970563,1.171573,0.045112
46,25.970563,25.970563,0.585786,0.022556
47,26.556349,26.556349,1.757359,0.066175
48,24.798990,24.798990,0.000000,0.000000
49,30.071068,30.071068,3.514719,0.116880
50,25.970563,25.970563,1.171573,0.045112
51,25.384776,25.384776,0.585786,0.023076
52,25.384776,25.384776,0.585786,0.023076
53,27.142136,27.142136,1.171573,0.043164
54,28.313708,28.313708,2.343146,0.082757
55,27.727922,27.727922,2.343146,0.084505
56,27.727922,27.727922,2.343146,0.084505
57,30.656854,30.656854,1.171573,0.038216
58,30.656854,30.656854,4.100505,0.133755
59,32.414214,32.414214,7.615224,0.234935
60,30.656854,29.485281,5.857864,0.191078
61,27.727922,27.727922,1.757359,0.063379
62,27.727922,27.727922,0.585786,0.021126
63,31.828427,31.828427,4.686292,0.147236
64,31.828427,31.828427,5.272078,0.165641
65,29.727922,29.727922,4.343146,0.146097
66,24.798990,24.798990,0.000000,0.000000
67,30.656854,30.656854,3.514719,0.114647
68,28.313708,28.313708,3.514719,0.124135
69,31.242641,31.242641,0.585786,0.018750
70,27.142136,27.142136,2.343146,0.086329
71,25.970563,25.970563,1.171573,0.045112
72,25.970563,25.970563,1.171573,0.045112
73,31.242641,31.242641,5.857864,0.187496
74,27.727922,27.727922,1.757359,0.063379
75,26.556349,26.556349,1.171573,0.044116
76,27.142136,27.142136,2.343146,0.086329
77,28.899495,28.899495,0.585786,0.020270
78,25.970563,25.970563,0.585786,0.022556
79,27.142136,27.142136,0.585786,0.021582
80,27.727922,27.727922,1.757359,0.063379
81,32.414214,32.414214,7.029437,0.216863
82,26.556349,26.556349,1.757359,0.066175
83,27.727922,27.727922,1.171573,0.042252
84,25.384776,25.384776,0.000000,0.000000
85,29.727922,29.727922,2.585786,0.086982
86,28.899495,28.899495,3.514719,0.121619
87,26.556349,26.556349,1.757359,0.066175
88,31.242641,31.242641,5.272078,0.168746
89,28.313708,28.313708,3.514719,0.124135
90,27.727922,27.727922,2.928932,0.105631
91,30.071068,30.071068,2.928932,0.097400
92,27.727922,27.727922,1.757359,0.063379
93,27.727922,27.727922,1.757359,0.063379
94,31.242641,31.242641,5.272078,0.168746
95,28.313708,28.313708,3.514719,0.124135
96,29.485281,29.485281,4.686292,0.158937
97,26.556349,26.556349,0.585786,0.022058
98,24.798990,24.798990,0.000000,0.000000
99,30.656854,30.656854,5.857864,0.191078
100,27.142136,27.142136,1.757359,0.064747
101,25.384776,25.384776,0.000000,0.000000
102,27.727922,27.727922,2.928932,0.105631
103,27.142136,27.142136,2.343146,0.086329
104,27.727922,27.727922,2.928932,0.105631
105,28.899495,28.899495,2.928932,0.101349
106,28.899495,28.899495,2.928932,0.101349
107,29.485281,29.485281,4.686292,0.158937
108,27.727922,27.142136,2.343146,0.084505
109,27.142136,27.142136,2.343146,0.086329
110,28.899495,28.899495,2.343146,0.081079
111,27.142136,27.142136,1.757359,0.064747
112,27.142136,27.142136,2.343146,0.086329
113,28.899495,28.899495,2.928932,0.101349
114,27.727922,27.727922,2.343146,0.084505
115,26.556349,26.556349,0.585786,0.022058
116,25.970563,25.970563,0.585786,0.022556
117,27.142136,27.142136,1.757359,0.064747
118,28.313708,28.313708,2.343146,0.082757
119,31.828427,31.828427,1.171573,0.036809
120,28.899495,28.899495,4.100505,0.141888
121,28.313708,28.313708,3.514719,0.124135
122,27.727922,27.727922,2.343146,0.084505
123,29.485281,29.485281,4.100505,0.139070
124,28.899495,28.899495,2.343146,0.081079
125,28.313708,26.556349,2.928932,0.103446
126,28.899495,28.899495,4.100505,0.141888
127,27.727922,27.727922,2.928932,0.105631
128,31.242641,31.242641,4.686292,0.149997
129,26.556349,26.556349,1.757359,0.066175
130,26.556349,26.556349,1.757359,0.066175
131,30.071068,30.071068,4.686292,0.155841
132,28.899495,28.899495,4.100505,0.141888
133,36.899495,36.899495,10.343146,0.280306
134,27.727922,27.727922,1.757359,0.063379
135,30.071068,30.071068,2.928932,0.097400
136,28.313708,28.313708,3.514719,0.124135
137,29.485281,29.485281,4.100505,0.139070
138,29.485281,29.485281,2.343146,0.079468
139,24.798990,24.798990,0.000000,0.000000
140,25.384776,25.384776,0.000000,0.000000
141,28.899495,28.899495,1.757359,0.060809
142,28.313708,28.313708,2.343146,0.082757
143,27.142136,27.142136,1.757359,0.064747
144,29.485281,29.485281,1.757359,0.059601
145,28.899495,27.727922,4.100505,0.141888
146,27.727922,27.727922,0.585786,0.021126
147,27.727922,27.727922,1.171573,0.042252
148,29.485281,29.485281,4.100505,0.139070
149,27.970563,27.970563,2.000000,0.071504
150,27.727922,27.727922,2.928932,0.105631
151,28.313708,28.313708,2.928932,0.103446
152,30.656854,30.656854,4.686292,0.152863
153,25.384776,25.384776,0.000000,0.000000
154,25.384776,25.384776,0.000000,0.000000
155,29.485281,29.485281,4.100505,0.139070
156,28.313708,28.313708,1.171573,0.041378
157,28.313708,28.313708,3.514719,0.124135
158,30.071068,30.071068,2.928932,0.097400
159,31.828427,31.828427,5.272078,0.165641
160,27.727922,27.727922,1.171573,0.042252
161,26.556349,26.556349,1.757359,0.066175
162,27.727922,27.727922,2.928932,0.105631
163,30.071068,30.071068,5.272078,0.175321
164,25.384776,25.384776,0.585786,0.023076
165,27.727922,27.727922,0.585786,0.021126
166,24.798990,24.798990,0.000000,0.000000
167,27.727922,27.727922,2.928932,0.105631
168,30.656854,30.656854,5.272078,0.171971
169,25.970563,25.970563,1.171573,0.045112
170,28.313708,28.313708,1.757359,0.062067
171,27.727922,27.727922,0.585786,0.021126
172,28.313708,28.313708,2.928932,0.103446
173,27.142136,27.142136,1.171573,0.043164
