pos_x , pos_y , pos_z , pos_d_x , pos_d_y , pos_d_z , pos_e_x , pos_e_y , pos_e_z , quat_x , quat_y , quat_z , quat_w , quat_d_x , quat_d_y , quat_d_z , quat_d_w , yaw , yaw_d , vel_x , vel_y , vel_z , vel_d_x , vel_d_y , vel_d_z , vel_e_x , vel_e_y , vel_e_z , acc_d_x , acc_d_y , acc_d_z , jerk_d_x , jerk_d_y , jerk_d_z , omega_d_x , omega_d_y , omega_d_z
0.000005 , -0.000004 , 0.103980 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.396020 , -0.000047 , 0.000017 , -0.000084 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000167 , 0.000000 , 0.000046 , -0.000020 , 0.256965 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.256965 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000006 , -0.000004 , 0.109217 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.390783 , -0.000052 , 0.000018 , -0.000088 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000175 , 0.000000 , 0.000053 , -0.000001 , 0.263408 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.263408 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000008 , -0.000004 , 0.114576 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.385424 , -0.000052 , 0.000020 , -0.000092 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000184 , 0.000000 , 0.000060 , 0.000021 , 0.269417 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.269417 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000009 , -0.000003 , 0.120048 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.379952 , -0.000052 , 0.000022 , -0.000096 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000191 , 0.000000 , 0.000068 , 0.000042 , 0.274985 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.274985 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000010 , -0.000002 , 0.125626 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.374374 , -0.000051 , 0.000023 , -0.000100 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000199 , 0.000000 , 0.000077 , 0.000063 , 0.280140 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.280140 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000013 , 0.000000 , 0.134176 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.365824 , -0.000051 , 0.000026 , -0.000106 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000211 , 0.000000 , 0.000092 , 0.000094 , 0.287341 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.287341 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000015 , 0.000002 , 0.139988 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.360012 , -0.000050 , 0.000028 , -0.000110 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000219 , 0.000000 , 0.000102 , 0.000114 , 0.291623 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.291623 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000017 , 0.000005 , 0.145878 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.354122 , -0.000050 , 0.000030 , -0.000114 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000227 , 0.000000 , 0.000114 , 0.000134 , 0.295389 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.295389 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000020 , 0.000008 , 0.151837 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.348163 , -0.000049 , 0.000032 , -0.000118 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000235 , 0.000000 , 0.000126 , 0.000154 , 0.298795 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.298795 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
0.000022 , 0.000011 , 0.157860 , 0.000000 , 0.000000 , 0.500000 , 0.000000 , 0.000000 , 0.342140 , -0.000049 , 0.000035 , -0.000122 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 1.000000 , -0.000243 , 0.000000 , 0.000139 , 0.000174 , 0.301844 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , -0.301844 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000
