0,1,39.041631,39.041631,5.899495,0.151108
0,2,39.041631,39.041631,3.414214,0.087451
1,1,33.970563,33.970563,3.313708,0.097546
1,2,33.970563,33.970563,0.000000,0.000000
2,1,41.727922,40.213203,1.514719,0.036300
2,2,41.727922,41.727922,3.171573,0.076006
3,1,35.970563,35.970563,1.656854,0.046061
3,2,35.970563,35.970563,0.000000,0.000000
4,1,35.727922,35.727922,1.171573,0.032792
4,2,35.727922,34.556349,1.171573,0.032792
5,1,45.384776,44.213203,9.899495,0.218124
5,2,45.384776,47.142136,5.171573,0.113950
6,1,33.142136,33.142136,1.656854,0.049992
6,2,33.142136,33.142136,0.000000,0.000000
7,1,34.798990,34.798990,3.313708,0.095224
7,2,34.798990,34.798990,0.000000,0.000000
8,1,35.627417,35.627417,1.656854,0.046505
8,2,35.627417,35.627417,0.000000,0.000000
9,1,41.384776,40.213203,5.171573,0.124963
9,2,41.384776,41.384776,6.485281,0.156707
10,1,43.041631,43.041631,6.485281,0.150675
10,2,43.041631,43.041631,3.071068,0.071351
11,1,36.798990,36.798990,0.000000,0.000000
11,2,36.798990,36.798990,0.000000,0.000000
12,1,44.213203,44.213203,9.313708,0.210654
12,2,44.213203,43.627417,7.071068,0.159931
13,1,43.970563,41.384776,5.414214,0.123133
13,2,43.970563,43.970563,7.171573,0.163099
14,1,37.727922,37.727922,1.757359,0.046580
14,2,37.727922,37.727922,1.757359,0.046580
15,1,40.798990,40.798990,2.585786,0.063379
15,2,40.798990,40.798990,2.928932,0.071789
16,1,40.556349,40.556349,4.828427,0.119055
16,2,40.556349,40.556349,6.000000,0.147942
17,1,37.142136,36.556349,1.757359,0.047314
17,2,37.142136,37.142136,3.171573,0.085390
18,1,35.384776,35.384776,1.656854,0.046824
18,2,35.384776,35.384776,1.656854,0.046824
19,1,33.142136,33.142136,1.656854,0.049992
19,2,33.142136,33.142136,1.656854,0.049992
20,1,40.213203,38.455844,3.414214,0.084903
20,2,40.213203,39.384776,2.585786,0.064302
21,1,46.213203,43.870058,6.928932,0.149934
21,2,46.213203,46.213203,5.514719,0.119332
22,1,38.556349,35.727922,5.656854,0.146717
22,2,38.556349,38.556349,1.171573,0.030386
23,1,39.970563,37.384776,7.071068,0.176907
23,2,39.970563,39.970563,5.656854,0.141526
24,1,36.798990,36.798990,1.656854,0.045024
24,2,36.798990,36.798990,1.171573,0.031837
25,1,38.899495,38.899495,5.171573,0.132947
25,2,38.899495,37.727922,2.585786,0.066474
26,1,36.556349,36.556349,1.171573,0.032048
26,2,36.556349,36.556349,1.757359,0.048073
27,1,38.313708,38.313708,4.585786,0.119690
27,2,38.313708,35.384776,2.928932,0.076446
