67,2,37.970563,37.970563,2.585786,0.068100
68,1,41.384776,36.556349,9.313708,0.225052
68,2,41.384776,38.213203,7.899495,0.190879
69,1,37.727922,37.727922,4.585786,0.121549
69,2,37.727922,37.727922,3.171573,0.084064
70,1,41.970563,41.384776,4.000000,0.095305
70,2,41.970563,41.970563,3.514719,0.083742
71,1,40.556349,40.556349,6.828427,0.168369
71,2,40.556349,39.384776,5.171573,0.127516
72,1,37.970563,37.384776,3.414214,0.089917
72,2,37.970563,37.970563,2.828427,0.074490
73,1,38.455844,38.455844,2.828427,0.073550
73,2,38.455844,38.455844,2.828427,0.073550
74,1,44.656854,44.798990,7.272078,0.162843
74,2,44.656854,44.656854,4.343146,0.097256
75,1,40.313708,38.556349,4.100505,0.101715
75,2,40.313708,35.384776,4.928932,0.122264
76,1,38.213203,38.213203,2.585786,0.067667
76,2,38.213203,38.213203,2.585786,0.067667
77,1,41.485281,41.485281,9.171573,0.221080
77,2,41.485281,41.485281,7.171573,0.172870
78,1,34.556349,34.556349,1.656854,0.047946
78,2,34.556349,34.556349,0.000000,0.000000
79,1,39.727922,39.727922,1.757359,0.044235
79,2,39.727922,39.727922,1.757359,0.044235
80,1,35.384776,35.384776,1.656854,0.046824
80,2,35.384776,35.384776,0.000000,0.000000
81,1,35.142136,35.142136,3.071068,0.087390
81,2,35.142136,35.142136,2.828427,0.080485
82,1,41.041631,40.455844,7.071068,0.172290
82,2,41.041631,41.041631,3.414214,0.083189
83,1,43.242641,39.727922,8.100505,0.187327
83,2,43.242641,43.242641,4.343146,0.100437
84,1,34.798990,34.798990,1.656854,0.047612
84,2,34.798990,34.798990,0.000000,0.000000
85,1,32.899495,32.899495,3.899495,0.118528
85,2,32.899495,32.899495,0.000000,0.000000
86,1,39.970563,36.798990,3.171573,0.079348
86,2,39.970563,39.970563,4.585786,0.114729
87,1,37.384776,37.384776,5.071068,0.135645
87,2,37.384776,37.384776,1.414214,0.037829
88,1,33.142136,33.142136,0.000000,0.000000
88,2,33.142136,33.142136,0.000000,0.000000
89,1,38.313708,37.142136,2.928932,0.076446
89,2,38.313708,38.313708,2.928932,0.076446
90,1,42.071068,39.142136,4.686292,0.111390
90,2,42.071068,42.071068,4.100505,0.097466
91,1,34.899495,34.313708,2.828427,0.081045
91,2,34.899495,34.899495,2.242641,0.064260
92,1,38.798990,38.798990,4.000000,0.103095
92,2,38.798990,38.798990,1.414214,0.036450
93,1,43.727922,43.727922,7.757359,0.177401
93,2,43.727922,37.384776,7.757359,0.177401
94,1,42.313708,42.313708,5.757359,0.136064
94,2,42.313708,42.313708,3.171573,0.074954
95,1,38.899495,38.899495,1.757359,0.045177
95,2,38.899495,38.899495,1.757359,0.045177
96,1,41.142136,36.213203,4.928932,0.119803
96,2,41.142136,41.142136,4.343146,0.105564
97,1,41.142136,41.142136,5.757359,0.139938
97,2,41.142136,41.142136,2.100505,0.051055
98,1,34.899495,34.899495,5.071068,0.145305
98,2,34.899495,33.727922,1.171573,0.033570
99,1,42.213203,42.213203,6.828427,0.161760
99,2,42.213203,42.213203,6.000000,0.142136
100,1,38.556349,38.556349,4.585786,0.118937
100,2,38.556349,38.556349,2.343146,0.060772
101,1,38.313708,38.455844,4.585786,0.119690
101,2,38.313708,34.556349,5.414214,0.141313
102,1,33.970563,33.970563,0.000000,0.000000
102,2,33.970563,33.970563,0.000000,0.000000
103,1,33.142136,33.142136,1.656854,0.049992
103,2,33.142136,33.142136,0.000000,0.000000
104,1,36.798990,36.798990,2.828427,0.076862
104,2,36.798990,36.798990,1.414214,0.038431
105,1,39.727922,32.899495,6.828427,0.171880
105,2,39.727922,36.556349,6.000000,0.151027
106,1,38.213203,38.213203,3.414214,0.089346
106,2,38.213203,38.213203,1.171573,0.030659
107,1,38.556349,38.556349,4.585786,0.118937
107,2,38.556349,38.556349,4.585786,0.118937
108,1,36.556349,36.556349,4.485281,0.122695
108,2,36.556349,36.556349,3.656854,0.100033
109,1,37.727922,36.556349,1.171573,0.031053
109,2,37.727922,37.727922,0.000000,0.000000
110,1,36.798990,36.798990,3.656854,0.099374
110,2,36.798990,36.213203,0.585786,0.015919
111,1,40.213203,40.213203,3.171573,0.078869
111,2,40.213203,40.213203,3.171573,0.078869
112,1,41.142136,38.213203,5.757359,0.139938
112,2,41.142136,41.142136,3.171573,0.077088
113,1,41.142136,41.142136,7.414214,0.180210
113,2,41.142136,41.142136,4.100505,0.099667
114,1,42.556349,40.213203,5.171573,0.121523
114,2,42.556349,42.556349,2.928932,0.068825
115,1,35.384776,35.384776,0.000000,0.000000
115,2,35.384776,35.384776,0.000000,0.000000
116,1,38.213203,38.213203,4.242641,0.111026
116,2,38.213203,38.213203,2.828427,0.074017
117,1,39.142136,39.142136,1.757359,0.044897
117,2,39.142136,39.142136,1.757359,0.044897
118,1,36.213203,36.213203,1.656854,0.045753
118,2,36.213203,36.213203,0.000000,0.000000
119,1,35.727922,35.727922,4.242641,0.118749
119,2,35.727922,35.727922,2.585786,0.072374
120,1,42.798990,41.627417,9.071068,0.211946
120,2,42.798990,42.798990,6.585786,0.153877
121,1,42.455844,42.455844,10.970563,0.258399
121,2,42.455844,42.455844,8.485281,0.199861
122,1,38.556349,38.556349,1.757359,0.045579
122,2,38.556349,38.556349,1.757359,0.045579
123,1,42.556349,42.556349,8.585786,0.201751
123,2,42.556349,42.556349,6.000000,0.140990
124,1,36.556349,36.556349,4.242641,0.116058
124,2,36.556349,36.556349,2.585786,0.070734
125,1,39.142136,39.142136,4.585786,0.117157
125,2,39.142136,39.142136,4.585786,0.117157
126,1,41.970563,43.870058,5.757359,0.137176
126,2,41.970563,38.455844,4.928932,0.117438
127,1,42.798990,42.213203,7.414214,0.173233
127,2,42.798990,40.556349,4.000000,0.093460
128,1,39.041631,39.041631,5.313708,0.136104
128,2,39.041631,39.041631,2.828427,0.072446
129,1,44.313708,40.455844,8.100505,0.182799
129,2,44.313708,44.313708,7.857864,0.177324
130,1,40.798990,38.213203,3.757359,0.092094
130,2,40.798990,40.798990,4.000000,0.098042
131,1,38.556349,38.556349,8.727922,0.226368
131,2,38.556349,38.556349,7.899495,0.204882
132,1,36.213203,36.213203,0.000000,0.000000
132,2,36.213203,36.213203,0.000000,0.000000
133,1,35.970563,35.970563,5.313708,0.147724
133,2,35.970563,35.970563,2.242641,0.062347
134,1,40.313708,40.313708,7.414214,0.183913
134,2,40.313708,39.727922,2.000000,0.049611
135,1,40.213203,40.213203,6.242641,0.155239
135,2,40.213203,40.213203,5.414214,0.134638
136,1,34.556349,34.556349,1.656854,0.047946
136,2,34.556349,34.556349,1.656854,0.047946
137,1,39.970563,39.970563,3.414214,0.085418
137,2,39.970563,39.970563,3.414214,0.085418
138,1,39.627417,39.041631,8.142136,0.205467
138,2,39.627417,39.627417,3.656854,0.092281
139,1,35.485281,34.899495,1.757359,0.049524
139,2,35.485281,35.485281,1.171573,0.033016
140,1,38.798990,38.798990,3.414214,0.087997
140,2,38.798990,37.627417,1.171573,0.030196
141,1,35.970563,35.970563,2.242641,0.062347
141,2,35.970563,35.970563,2.242641,0.062347
142,1,39.384776,39.384776,4.000000,0.101562
142,2,39.384776,39.384776,2.585786,0.065654
143,1,37.041631,37.041631,1.656854,0.044730
143,2,37.041631,37.041631,0.000000,0.000000
144,1,34.798990,34.798990,1.656854,0.047612
144,2,34.798990,34.798990,0.000000,0.000000
145,1,34.899495,33.727922,2.585786,0.074092
145,2,34.899495,34.899495,1.171573,0.033570
146,1,38.798990,38.798990,7.313708,0.188503
146,2,38.798990,38.798990,4.828427,0.124447
147,1,38.798990,38.798990,2.828427,0.072900
147,2,38.798990,38.798990,1.171573,0.030196
148,1,46.656854,46.656854,6.686292,0.143308
148,2,46.656854,41.485281,8.100505,0.173619
149,1,42.899495,42.899495,6.686292,0.155859
149,2,42.899495,39.727922,6.343146,0.147861
150,1,43.142136,40.798990,9.414214,0.218214
150,2,43.142136,43.142136,7.171573,0.166231
151,1,38.213203,37.041631,2.828427,0.074017
151,2,38.213203,38.213203,0.000000,0.000000
152,1,38.313708,37.727922,4.585786,0.119690
152,2,38.313708,38.313708,4.000000,0.104401
153,1,42.213203,39.041631,8.485281,0.201010
153,2,42.213203,38.455844,7.656854,0.181385
154,1,44.071068,44.071068,6.928932,0.157222
154,2,44.071068,40.556349,5.272078,0.119627
155,1,33.142136,33.142136,0.000000,0.000000
155,2,33.142136,33.142136,0.000000,0.000000
156,1,45.142136,39.142136,11.414214,0.252851
156,2,45.142136,44.798990,8.928932,0.197796
157,1,35.142136,35.142136,1.171573,0.033338
157,2,35.142136,35.142136,1.171573,0.033338
158,1,49.041631,45.284271,13.656854,0.278475
158,2,49.041631,47.870058,10.585786,0.215853
159,1,35.142136,35.142136,2.828427,0.080485
159,2,35.142136,34.556349,0.585786,0.016669
160,1,37.970563,37.970563,3.414214,0.089917
160,2,37.970563,36.213203,3.414214,0.089917
161,1,31.485281,31.485281,1.656854,0.052623
161,2,31.485281,31.485281,0.000000,0.000000
162,1,39.142136,39.142136,4.585786,0.117157
162,2,39.142136,39.142136,4.585786,0.117157
163,1,39.384776,39.384776,1.757359,0.044620
163,2,39.384776,39.384776,1.757359,0.044620
164,1,37.727922,37.727922,4.585786,0.121549
164,2,37.727922,37.727922,4.585786,0.121549
165,1,41.627417,37.384776,7.071068,0.169866
165,2,41.627417,41.627417,4.828427,0.115992
166,1,40.213203,40.213203,7.071068,0.175839
166,2,40.213203,40.213203,6.242641,0.155239
167,1,34.798990,34.798990,1.656854,0.047612
167,2,34.798990,34.798990,0.000000,0.000000
168,1,37.384776,37.384776,6.727922,0.179964
168,2,37.384776,37.384776,4.242641,0.113486
169,1,34.313708,34.313708,2.828427,0.082428
169,2,34.313708,34.313708,2.828427,0.082428
170,1,43.041631,39.970563,8.485281,0.197141
170,2,43.041631,43.041631,6.000000,0.139400
171,1,39.142136,39.142136,2.343146,0.059862
171,2,39.142136,39.142136,1.171573,0.029931
172,1,42.899495,42.899495,10.828427,0.252414
172,2,42.899495,42.899495,5.514719,0.128550
173,1,45.142136,44.556349,10.828427,0.239874
173,2,45.142136,39.727922,10.000000,0.221523
174,1,52.798990,47.384776,16.000000,0.303036
174,2,52.798990,49.870058,15.757359,0.298441
175,1,35.627417,35.627417,1.656854,0.046505
175,2,35.627417,35.384776,0.242641,0.006811
176,1,41.384776,41.384776,4.828427,0.116672
176,2,41.384776,37.384776,4.000000,0.096654
177,1,41.142136,41.142136,4.585786,0.111462
177,2,41.142136,41.142136,4.585786,0.111462
178,1,38.455844,38.455844,2.828427,0.073550
178,2,38.455844,38.455844,0.000000,0.000000
179,1,39.970563,39.970563,4.585786,0.114729
179,2,39.970563,37.041631,4.585786,0.114729
180,1,43.384776,43.384776,9.414214,0.216993
180,2,43.384776,43.384776,7.414214,0.170894
181,1,40.213203,39.627417,1.757359,0.043701
181,2,40.213203,40.213203,1.171573,0.029134
182,1,40.798990,40.798990,6.828427,0.167368
182,2,40.798990,40.213203,3.757359,0.092094
183,1,44.313708,44.313708,11.171573,0.252102
183,2,44.313708,45.970563,7.514719,0.169580
184,1,46.455844,46.455844,11.656854,0.250923
184,2,46.455844,45.284271,2.585786,0.055661
185,1,39.384776,39.384776,6.242641,0.158504
185,2,39.384776,39.384776,4.828427,0.122596
186,1,39.142136,39.142136,1.757359,0.044897
186,2,39.142136,39.142136,1.757359,0.044897
187,1,39.384776,39.384776,7.071068,0.179538
187,2,39.384776,39.384776,6.242641,0.158504
188,1,41.384776,40.213203,7.656854,0.185016
188,2,41.384776,41.384776,7.414214,0.179153
189,1,35.627417,35.627417,0.000000,0.000000
189,2,35.627417,35.627417,0.000000,0.000000
190,1,33.142136,33.142136,0.000000,0.000000
190,2,33.142136,33.142136,0.000000,0.000000
191,1,35.142136,35.142136,2.828427,0.080485
191,2,35.142136,35.142136,1.414214,0.040243
192,1,34.313708,33.727922,2.242641,0.065357
192,2,34.313708,34.313708,1.656854,0.048285
193,1,39.970563,39.970563,3.757359,0.094003
193,2,39.970563,39.970563,1.757359,0.043966
194,1,34.556349,34.556349,0.000000,0.000000
194,2,34.556349,34.556349,0.000000,0.000000
195,1,34.798990,34.798990,0.000000,0.000000
195,2,34.798990,34.798990,0.000000,0.000000
196,1,42.656854,40.313708,5.514719,0.129281
196,2,42.656854,42.656854,4.928932,0.115548
197,1,33.142136,33.142136,1.656854,0.049992
197,2,33.142136,33.142136,1.656854,0.049992
198,1,44.798990,44.213203,9.414214,0.210143
198,2,44.798990,44.798990,8.242641,0.183992
199,1,33.970563,33.970563,1.656854,0.048773
199,2,33.970563,33.970563,1.656854,0.048773
200,1,42.071068,42.556349,6.686292,0.158928
200,2,42.071068,36.899495,5.171573,0.122925
201,1,43.142136,37.970563,9.414214,0.218214
201,2,43.142136,41.970563,7.171573,0.166231
202,1,33.142136,33.142136,0.000000,0.000000
202,2,33.142136,33.142136,0.000000,0.000000
203,1,40.213203,40.213203,6.242641,0.155239
203,2,40.213203,40.213203,5.414214,0.134638
204,1,36.213203,36.213203,3.899495,0.107682
204,2,36.213203,36.213203,1.414214,0.039052
205,1,38.899495,38.899495,4.100505,0.105413
205,2,38.899495,38.899495,3.514719,0.090354
206,1,37.627417,37.627417,5.313708,0.141219
206,2,37.627417,37.627417,2.242641,0.059601
207,1,37.727922,37.727922,4.828427,0.127980
207,2,37.727922,37.727922,4.000000,0.106022
208,1,40.213203,40.213203,3.414214,0.084903
208,2,40.213203,40.213203,3.414214,0.084903
209,1,35.142136,35.142136,2.828427,0.080485
209,2,35.142136,35.142136,0.000000,0.000000
210,1,37.970563,37.970563,3.171573,0.083527
210,2,37.970563,37.970563,4.828427,0.127162
211,1,35.142136,34.556349,2.242641,0.063816
211,2,35.142136,35.142136,1.656854,0.047147
212,1,39.627417,37.041631,6.727922,0.169779
212,2,39.627417,37.041631,4.242641,0.107063
213,1,46.556349,46.556349,7.171573,0.154041
213,2,46.556349,46.556349,7.514719,0.161411
214,1,42.556349,42.556349,8.000000,0.187986
214,2,42.556349,41.384776,7.414214,0.174221
215,1,39.384776,39.384776,6.242641,0.158504
215,2,39.384776,39.384776,5.414214,0.137470
216,1,39.142136,39.142136,4.343146,0.110958
216,2,39.142136,39.142136,4.343146,0.110958
217,1,38.213203,38.213203,3.414214,0.089346
217,2,38.213203,38.213203,2.585786,0.067667
218,1,40.899495,36.899495,8.000000,0.195601
218,2,40.899495,40.899495,6.585786,0.161024
219,1,36.798990,38.213203,2.242641,0.060943
219,2,36.798990,36.798990,2.242641,0.060943
220,1,42.213203,42.213203,7.414214,0.175637
220,2,42.213203,42.213203,4.000000,0.094757
221,1,36.556349,36.556349,3.414214,0.093396
221,2,36.556349,36.556349,1.414214,0.038686
222,1,40.899495,40.899495,7.171573,0.175346
222,2,40.899495,40.899495,2.928932,0.071613
223,1,41.384776,41.384776,7.414214,0.179153
223,2,41.384776,41.384776,7.414214,0.179153
224,1,36.313708,36.313708,4.000000,0.110151
224,2,36.313708,36.313708,4.000000,0.110151
225,1,49.041631,49.041631,9.171573,0.187016
225,2,49.041631,49.041631,6.585786,0.134290
226,1,33.142136,33.142136,0.000000,0.000000
226,2,33.142136,33.142136,0.000000,0.000000
227,1,37.041631,37.041631,4.727922,0.127638
227,2,37.041631,37.041631,2.242641,0.060544
228,1,32.899495,32.899495,0.000000,0.000000
228,2,32.899495,32.899495,0.000000,0.000000
229,1,44.656854,44.656854,9.514719,0.213063
229,2,44.656854,44.656854,9.514719,0.213063
230,1,39.727922,39.727922,5.757359,0.144920
230,2,39.727922,38.556349,1.171573,0.029490
231,1,41.970563,41.970563,7.171573,0.170871
231,2,41.970563,41.970563,7.171573,0.170871
232,1,39.727922,39.727922,4.585786,0.115430
232,2,39.727922,39.727922,4.585786,0.115430
233,1,40.213203,40.213203,5.414214,0.134638
233,2,40.213203,40.213203,4.000000,0.099470
234,1,35.727922,35.727922,3.414214,0.095561
234,2,35.727922,35.727922,2.585786,0.072374
235,1,38.213203,38.213203,5.071068,0.132705
235,2,38.213203,38.213203,4.242641,0.111026
236,1,39.970563,39.384776,6.242641,0.156181
236,2,39.970563,39.970563,5.656854,0.141526
237,1,34.798990,34.798990,1.656854,0.047612
237,2,34.798990,34.798990,0.000000,0.000000
238,1,39.970563,39.970563,4.585786,0.114729
238,2,39.970563,38.313708,6.242641,0.156181
239,1,36.213203,36.213203,2.242641,0.061929
239,2,36.213203,36.213203,1.414214,0.039052
240,1,42.556349,42.556349,9.656854,0.226919
240,2,42.556349,42.556349,8.000000,0.187986
241,1,35.727922,35.727922,1.171573,0.032792
241,2,35.727922,34.556349,1.171573,0.032792
242,1,37.142136,37.142136,1.757359,0.047314
242,2,37.142136,37.142136,1.757359,0.047314
243,1,45.284271,40.798990,6.242641,0.137855
243,2,45.284271,45.284271,4.000000,0.088331
244,1,39.142136,39.142136,6.000000,0.153287
244,2,39.142136,39.142136,4.343146,0.110958
245,1,43.485281,39.142136,8.928932,0.205332
245,2,43.485281,43.485281,7.514719,0.172811
246,1,39.627417,39.627417,4.828427,0.121846
246,2,39.627417,39.627417,2.585786,0.065252
247,1,32.313708,32.313708,0.000000,0.000000
247,2,32.313708,32.313708,0.000000,0.000000
248,1,38.798990,38.798990,4.000000,0.103095
248,2,38.798990,38.798990,1.414214,0.036450
249,1,37.384776,35.627417,3.414214,0.091326
249,2,37.384776,37.384776,1.171573,0.031338
250,1,39.970563,37.627417,4.585786,0.114729
250,2,39.970563,39.970563,3.171573,0.079348
251,1,40.213203,40.213203,3.414214,0.084903
251,2,40.213203,40.213203,1.757359,0.043701
252,1,32.656854,32.656854,1.171573,0.035875
252,2,32.656854,32.656854,1.171573,0.035875
253,1,36.313708,36.313708,1.757359,0.048394
253,2,36.313708,36.313708,1.757359,0.048394
254,1,37.627417,37.627417,1.656854,0.044033
254,2,37.627417,37.627417,0.000000,0.000000
255,1,42.071068,36.071068,7.757359,0.184387
255,2,42.071068,41.142136,5.514719,0.131081
256,1,32.656854,32.656854,1.171573,0.035875
256,2,32.656854,32.656854,1.171573,0.035875
257,1,42.313708,41.727922,6.100505,0.144173
257,2,42.313708,38.213203,5.272078,0.124595
258,1,37.870058,37.870058,3.899495,0.102970
258,2,37.870058,37.870058,1.414214,0.037344
259,1,31.485281,31.485281,1.656854,0.052623
259,2,31.485281,31.485281,0.000000,0.000000
260,1,35.727922,35.727922,1.171573,0.032792
260,2,35.727922,35.142136,0.585786,0.016396
261,1,35.142136,35.142136,1.171573,0.033338
261,2,35.142136,35.142136,1.171573,0.033338
262,1,34.798990,34.798990,1.656854,0.047612
262,2,34.798990,34.798990,0.000000,0.000000
263,1,36.798990,36.798990,5.313708,0.144398
263,2,36.798990,36.213203,0.585786,0.015919
264,1,40.899495,40.899495,2.928932,0.071613
264,2,40.899495,40.899495,2.928932,0.071613
265,1,37.485281,37.485281,4.000000,0.106709
265,2,37.485281,37.485281,1.414214,0.037727
266,1,40.798990,38.455844,4.585786,0.112400
266,2,40.798990,38.455844,3.757359,0.092094
267,1,41.970563,41.970563,8.000000,0.190610
267,2,41.970563,41.384776,5.757359,0.137176
268,1,42.213203,42.213203,7.071068,0.167508
268,2,42.213203,41.041631,4.000000,0.094757
269,1,35.384776,35.384776,1.656854,0.046824
269,2,35.384776,35.384776,1.656854,0.046824
270,1,36.899495,36.899495,2.928932,0.079376
270,2,36.899495,36.899495,2.928932,0.079376
271,1,36.313708,36.313708,4.000000,0.110151
271,2,36.313708,36.313708,2.585786,0.071207
272,1,36.313708,36.313708,2.343146,0.064525
272,2,36.313708,36.313708,1.757359,0.048394
273,1,44.656854,39.727922,8.928932,0.199945
273,2,44.656854,44.656854,5.757359,0.128924
274,1,39.727922,39.727922,4.100505,0.103215
274,2,39.727922,39.727922,3.514719,0.088470
275,1,34.556349,34.556349,2.242641,0.064898
275,2,34.556349,34.556349,1.414214,0.040925
276,1,39.384776,39.384776,3.414214,0.086689
276,2,39.384776,39.384776,1.757359,0.044620
277,1,39.142136,39.142136,4.585786,0.117157
277,2,39.142136,39.142136,4.343146,0.110958
278,1,37.142136,36.313708,2.585786,0.069619
278,2,37.142136,37.142136,1.757359,0.047314
279,1,42.071068,42.071068,6.928932,0.164696
279,2,42.071068,42.071068,5.757359,0.136848
280,1,42.698485,42.112698,7.313708,0.171287
280,2,42.698485,39.526912,4.828427,0.113082
281,1,34.556349,34.556349,3.071068,0.088871
281,2,34.556349,34.556349,1.414214,0.040925
282,1,38.556349,40.556349,4.000000,0.103744
282,2,38.556349,36.798990,1.757359,0.045579
283,1,39.284271,39.284271,4.485281,0.114175
283,2,39.284271,39.284271,0.000000,0.000000
284,1,37.384776,37.384776,6.727922,0.179964
284,2,37.384776,37.384776,2.585786,0.069167
285,1,41.727922,41.727922,5.757359,0.137974
285,2,41.727922,39.384776,2.343146,0.056153
286,1,34.798990,34.798990,1.656854,0.047612
286,2,34.798990,34.798990,0.000000,0.000000
287,1,36.899495,36.899495,4.828427,0.130853
287,2,36.899495,36.899495,3.171573,0.085952
288,1,36.455844,36.455844,1.656854,0.045448
288,2,36.455844,36.455844,0.000000,0.000000
289,1,40.213203,39.627417,4.000000,0.099470
289,2,40.213203,40.213203,1.171573,0.029134
290,1,34.798990,34.798990,3.313708,0.095224
290,2,34.798990,34.798990,1.656854,0.047612
291,1,39.627417,38.455844,2.828427,0.071376
